Date,SOI_index
2017-05-01,0.25
2017-05-08,0.2096774193548387
2017-05-15,0.05161290322580644
2017-05-22,-0.10645161290322581
2017-05-29,-0.2645161290322581
2017-06-05,-0.3331797235023042
2017-06-12,-0.07999999999999997
2017-06-19,0.20000000000000004
2017-06-26,0.4800000000000001
2017-07-03,0.738709677419355
2017-07-10,0.7419354838709677
2017-07-17,0.6741935483870968
2017-07-24,0.6064516129032258
2017-07-31,0.5387096774193548
2017-08-07,0.5096774193548387
2017-08-14,0.532258064516129
2017-08-21,0.5548387096774193
2017-08-28,0.5774193548387097
2017-09-04,0.6058064516129031
2017-09-11,0.6699999999999999
2017-09-18,0.74
2017-09-25,0.8099999999999999
2017-10-02,0.8785714285714287
2017-10-09,0.9
2017-10-16,0.9
2017-10-23,0.9
2017-10-30,0.9
2017-11-06,0.8285714285714286
2017-11-13,0.6
2017-11-20,0.3666666666666667
2017-11-27,0.13333333333333336
2017-12-04,-0.03824884792626726
2017-12-11,0.17096774193548395
2017-12-18,0.4419354838709678
2017-12-25,0.7129032258064517
2018-01-01,0.9838709677419357
2018-01-08,0.8935483870967743
2018-01-15,0.5322580645161291
2018-01-22,0.17096774193548395
2018-01-29,-0.19032258064516122
2018-02-05,-0.3758393680052666
2018-02-12,0.0714285714285714
2018-02-19,0.5714285714285714
2018-02-26,1.0714285714285714
2018-03-05,1.4233048057932849
2018-03-12,1.2419354838709677
2018-03-19,1.0161290322580645
2018-03-26,0.7903225806451613
2018-04-02,0.5686482334869432
2018-04-09,0.48333333333333334
2018-04-16,0.46
2018-04-23,0.43666666666666665
2018-04-30,0.4133333333333334
2018-05-07,0.35161290322580646
2018-05-14,0.23870967741935487
2018-05-21,0.12580645161290324
2018-05-28,0.012903225806451615
2018-06-04,-0.0776036866359447
2018-06-11,-0.029999999999999995
2018-06-18,0.04000000000000002
2018-06-25,0.11000000000000003
2018-07-02,0.17626728110599083
2018-07-09,0.11935483870967742
2018-07-16,0.0064516129032258064
2018-07-23,-0.10645161290322581
2018-07-30,-0.21935483870967745
2018-08-06,-0.3391705069124424
2018-08-13,-0.47419354838709676
2018-08-20,-0.6096774193548387
2018-08-27,-0.7451612903225807
2018-09-03,-0.853778801843318
2018-09-10,-0.64
2018-09-17,-0.3366666666666666
2018-09-24,-0.0333333333333333
2018-10-01,0.2700000000000001
2018-10-08,0.33548387096774196
2018-10-15,0.22258064516129034
2018-10-22,0.10967741935483873
2018-10-29,-0.0032258064516129045
2018-11-05,-0.04070660522273425
2018-11-12,0.19333333333333336
2018-11-19,0.45000000000000007
2018-11-26,0.7066666666666668
2018-12-03,0.9337941628264209
2018-12-10,0.8064516129032259
2018-12-17,0.5806451612903226
2018-12-24,0.3548387096774193
2018-12-31,0.12903225806451607
2019-01-07,-0.13548387096774192
2019-01-14,-0.45161290322580644
2019-01-21,-0.7677419354838709
2019-01-28,-1.0838709677419356
2019-02-04,-1.32761685319289
2019-02-11,-1.125
2019-02-18,-0.8499999999999999
2019-02-25,-0.575
2019-03-04,-0.3226135615536537
2019-03-11,-0.20967741935483872
2019-03-18,-0.1193548387096774
2019-03-25,-0.02903225806451611
2019-04-01,0.061290322580645186
2019-04-08,0.03333333333333334
2019-04-15,-0.08333333333333333
2019-04-22,-0.19999999999999998
2019-04-29,-0.3166666666666667
2019-05-06,-0.40453149001536104
2019-05-13,-0.42903225806451617
2019-05-20,-0.45161290322580644
2019-05-27,-0.47419354838709676
2019-06-03,-0.49396313364055294
2019-06-10,-0.48
2019-06-17,-0.45666666666666667
2019-06-24,-0.4333333333333333
2019-07-01,-0.41000000000000003
2019-07-08,-0.3612903225806452
2019-07-15,-0.29354838709677417
2019-07-22,-0.22580645161290322
2019-07-29,-0.15806451612903222
2019-08-05,-0.15483870967741933
2019-08-12,-0.3838709677419354
2019-08-19,-0.6322580645161289
2019-08-26,-0.8806451612903224
2019-09-02,-1.120153609831029
2019-09-09,-1.0666666666666667
2019-09-16,-0.88
2019-09-23,-0.6933333333333334
2019-09-30,-0.5066666666666667
2019-10-07,-0.4387096774193549
2019-10-14,-0.5290322580645161
2019-10-21,-0.6193548387096774
2019-10-28,-0.7096774193548387
2019-11-04,-0.7832258064516129
2019-11-11,-0.7533333333333333
2019-11-18,-0.7066666666666667
2019-11-25,-0.66
2019-12-02,-0.6105990783410139
2019-12-09,-0.4709677419354838
