date,TMAX_q3_value_in_planting,TMAX_q3_value_in_harvesting,TMAX_q4_value_in_planting,TMAX_q4_value_in_harvesting,TMIN_q3_value_in_planting,TMIN_q3_value_in_harvesting,TMIN_q4_value_in_planting,TMIN_q4_value_in_harvesting,SPI_1m,SPI_3m,weekly_TMAX_q3_value_in_planting,weekly_TMAX_q3_value_in_harvesting,weekly_TMAX_q4_value_in_planting,weekly_TMAX_q4_value_in_harvesting,weekly_TMIN_q3_value_in_planting,weekly_TMIN_q3_value_in_harvesting,weekly_TMIN_q4_value_in_planting,weekly_TMIN_q4_value_in_harvesting,monthly_TMAX_q3_value_in_planting,monthly_TMAX_q3_value_in_harvesting,monthly_TMAX_q4_value_in_planting,monthly_TMAX_q4_value_in_harvesting,monthly_TMIN_q3_value_in_planting,monthly_TMIN_q3_value_in_harvesting,monthly_TMIN_q4_value_in_planting,monthly_TMIN_q4_value_in_harvesting
2009-04-27,0.021711293856041782,0.0,0.004009883787333788,0.0,-0.3768563947230339,0.0,0.0,0.0,0.4507407507508635,0.054662821831784406,0.15414699167574253,0.0,0.028567489828795478,0.0,-0.21658125164737596,0.0,-0.21908225431667683,0.0,0.047429843592536165,0.0,0.008789996870398609,0.0,-0.09666765259118709,0.0,-0.11457226937764024,0.0
2009-05-04,0.06088428140132739,0.0,0.008589854057377742,0.0,-0.1002788710565122,0.0,-0.05366745251133129,0.0,0.6659429174277374,0.21407252611674216,0.1529786437148857,0.0,0.030714953343139915,0.0,-0.14966924984606475,0.0,-0.045339644243771474,0.0,0.05211324985417673,0.0,0.009450754874812282,0.0,-0.10438141190322649,0.0,-0.11870053495543496,0.0
2009-05-11,0.07176369675052745,0.07176369675052745,0.009237546622132517,0.009237546622132517,-0.5308421379795911,-0.5308421379795911,-0.4657244633160109,-0.4657244633160109,0.6807585903257836,0.2786782821195082,0.13153065073741976,0.017940924187631862,0.03302433999867304,0.002309386655533129,-0.2569921630093676,-0.13271053449489778,-0.14672326788378864,-0.11643111582900273,0.05763353421960192,0.005520284365425189,0.010161335384207089,0.0007105805093948089,-0.1452154225170412,-0.040834010613814704,-0.1545254936720512,-0.03582495871661622
2009-05-18,0.347428521191824,0.347428521191824,0.14590971629374053,0.14590971629374053,-0.3353541686106466,-0.3353541686106466,-0.25507933661218407,-0.25507933661218407,0.5452370048782101,0.2929101531113282,0.12544694829993017,0.10479805448558786,0.041936750190146144,0.03878681572896826,-0.3358328930924459,-0.21654907664755943,-0.19361781310988158,-0.18020094998204875,0.08435880508051145,0.032245555226334724,0.021385159714494822,0.011934404839682543,-0.17101189702555247,-0.06663048512232597,-0.17414698110375768,-0.05544644614832269
2009-05-25,0.15050868628200825,0.15050868628200825,0.07504383804146315,0.07504383804146315,-0.3751814456445189,-0.3751814456445189,-0.21296493152277227,-0.21296493152277227,0.30262559169840153,0.3627410068101877,0.1576462964064218,0.14242522605608993,0.05969523875367848,0.05754777523933405,-0.3354141558228172,-0.31034443805868916,-0.24685904599057465,-0.23344218286274182,0.09593639633297363,0.0438231464787969,0.027157762640761217,0.017707007765948937,-0.199872008228977,-0.0954905963257505,-0.19052889891320168,-0.07182836395776672
2009-06-01,0.0,0.0,0.0,0.07692477886092883,0.0,-0.243101400276626,0.0,-1.1746331279728486,0.2375900698573717,0.459976399545649,0.14242522605608993,0.14242522605608993,0.05754777523933405,0.07677896995456626,-0.31034443805868916,-0.37111978812784563,-0.23344218286274182,-0.527100464855954,0.09593639633297363,0.0438231464787969,0.027157762640761217,0.02362429844755885,-0.199872008228977,-0.11419070403933712,-0.19052889891320168,-0.1621847584172166
2009-06-08,0.0,0.037477703175755196,0.0,0.0,0.0,-0.2476038684308621,0.0,-0.9651318338151428,0.36200412291058554,0.5619368997909387,0.12448430186845807,0.13385372766239687,0.05523838858380091,0.07446958329903314,-0.17763390356379138,-0.3003102207406634,-0.11701106703373909,-0.651952307480737,0.09593639633297363,0.04670604672308576,0.027157762640761217,0.02362429844755885,-0.199872008228977,-0.13323715545709575,-0.19052889891320168,-0.23642566871068912
2009-06-15,0.0,0.038899498363216184,0.0,0.0004156879362510143,0.0,-0.02612965157156156,0.0,-0.07001157071153684,0.8163430178947023,0.7710307155207485,0.03762717157050208,0.056721471955244906,0.01876095951036578,0.03809607620966075,-0.09379536141112972,-0.22300409148089215,-0.05324123288069307,-0.6056853660055751,0.09593639633297363,0.04969831582794855,0.027157762640761217,0.02365627444265508,-0.199872008228977,-0.13524712865490818,-0.19052889891320168,-0.2418111741500381
2009-06-22,0.0,0.381598725852994,0.0,0.14057190796755636,0.0,-0.057492520564680155,0.0,-0.2670811831166145,0.6945539602846204,0.6398650573443319,0.0,0.11449398184799134,0.0,0.054478093691184046,0.0,-0.14358186021093244,0.0,-0.6192144289040357,0.09593639633297363,0.07905206397048656,0.027157762640761217,0.03446949813246711,-0.199872008228977,-0.13966963023680665,-0.19052889891320168,-0.26235588054362385
2009-06-29,0.0,0.0652975452618847,0.0,0.013608231946667198,0.0,-0.31459319542846254,0.0,-0.5594177729935566,0.6550782927681769,0.5927116891967078,0.0,0.1308183681634625,0.0,0.038648956962618636,0.0,-0.16145480899889159,0.0,-0.46541059015921266,0.09593639633297363,0.08407495206755461,0.027157762640761217,0.035516285205287663,-0.16984474076005943,-0.16386910680822686,-0.14336655394069275,-0.30538801692774353
2009-07-06,0.0,0.037059954124428196,0.0,0.0,0.0,-0.17897474318557427,0.0,-0.908197216628018,0.46353071283824887,0.6159699045342191,0.0,0.13071393090063077,0.0,0.038648956962618636,0.0,-0.14429752768756965,0.0,-0.45117693586243146,0.09089349839106942,0.08692571776943368,0.027157762640761217,0.035516285205287663,-0.14154267320146274,-0.1776363947455787,-0.08577902372508103,-0.37524934128374493
2009-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2216470739469562,0.5646148701003026,0.0,0.12098905630982672,0.0,0.03854503497855588,0.0,-0.13776511479467923,0.0,-0.4336740431845473,0.07877383157103933,0.08692571776943368,0.027157762640761217,0.035516285205287663,-0.13373109740712585,-0.1776363947455787,-0.08114902612847007,-0.37524934128374493
2009-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1262304292905047,0.5581096162269648,0.0,0.025589374846578226,0.0,0.0034020579866667925,0.0,-0.1233919846535092,0.0,-0.3669037474053936,0.050176652267825306,0.08692571776943368,0.018676218369388285,0.035516285205287663,-0.1321933090780233,-0.1776363947455787,-0.07595662953556143,-0.37524934128374493
2009-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34392236800777376,0.48641079017425415,0.0,0.009264988531107049,0.0,0.0,0.0,-0.04474368579639357,0.0,-0.22704930415700447,0.04850655274043748,0.08692571776943368,0.018367765770362608,0.035516285205287663,-0.1032043556377899,-0.1776363947455787,-0.07595662953556143,-0.37524934128374493
2009-08-03,0.0,0.005117804786311967,0.0,0.0,0.0,-0.36428826374601236,0.0,-0.01086550656975982,0.3316262664944779,0.45228531789872634,0.0,0.0012794511965779918,0.0,0.0,0.0,-0.09107206593650309,0.0,-0.002716376642439927,0.0438231464787969,0.08731939506068846,0.017707007765948937,0.035516285205287663,-0.0954905963257505,-0.20565856887988734,-0.07182836395776672,-0.3760851494814188
2009-08-10,0.0,0.3962375746534129,0.0,0.033261487014646735,0.0,-0.09059025098893055,0.0,-0.1975199313590777,0.3226548259009667,0.4408872924645856,0.0,0.10033884485993122,0.0,0.008315371753661677,0.0,-0.11371962868373572,0.0,-0.05209635948220935,0.038302862113371715,0.11227892413014118,0.01699642725655413,0.03736428062009645,-0.05465658571193581,-0.171793039111375,-0.03600340524115049,-0.3554540316385778
2009-08-17,0.0,0.10161603578028028,0.0,0.02177594787906071,0.0,-0.05379564554773804,0.0,-0.7168491055669047,0.48425263782310074,0.5223064751020694,0.0,0.12574285380500128,0.0,0.013759358723426854,0.0,-0.12716854007067024,0.0,-0.23130863587393552,0.011577591252462178,0.09337027140617628,0.005772602926266397,0.027815529203582615,-0.028860111203424528,-0.15013469118345896,-0.01638191780944402,-0.3909747830966332
2009-08-24,0.0,0.04769522662123812,0.0,0.0,0.0,-0.4092230052481355,0.0,-0.06507512870971813,0.2880692632521392,0.49094354332307377,0.0,0.1376666604603108,0.0,0.013759358723426854,0.0,-0.22947429138270412,0.0,-0.24757741805136507,0.0,0.0854615437399632,0.0,0.02204292627731622,0.0,-0.15275327269142946,0.0,-0.37959864441870594
2009-08-31,0.12034588572124373,0.12034588572124373,0.08395096204413086,0.08395096204413086,-0.31077698994931785,-0.31077698994931785,-0.08906692411993163,-0.08906692411993163,0.07276185751327771,0.320236782718378,0.030086471430310947,0.16647368069404375,0.020987740511032707,0.034747099234459566,-0.07769424748732946,-0.21609647293353046,-0.022266731029982906,-0.267127772438908,0.00925737582471106,0.09471891956467425,0.006457766311086989,0.022583401906793296,-0.02390592230379368,-0.15795908728163655,-0.006851301855379356,-0.2960935518146354
2009-09-07,0.38179139242787163,0.38179139242787163,0.022082922167339567,0.022082922167339567,0.0,0.0,0.0,0.0,0.19492823036536816,0.3197321047061488,0.12553431953727887,0.16286213513765843,0.026508471052867598,0.031952458022632774,-0.07769424748732946,-0.19344891018629784,-0.022266731029982906,-0.21774778959913862,0.038625944473008884,0.12120458796868319,0.008156452631651571,0.024282088227357883,-0.02390592230379368,-0.13891263586387792,-0.006851301855379356,-0.2218526415211629
2009-09-14,0.09643617900316126,0.09643617900316126,0.718884472471864,0.718884472471864,-0.10001563407397845,-0.10001563407397845,0.0,0.0,-0.2892879409744635,0.08371129460896501,0.14964336428806918,0.16156717094337866,0.20622958917083362,0.20622958917083362,-0.10269815600582408,-0.20500390731785795,-0.022266731029982906,-0.038535513207412414,0.04604411208863667,0.12563048647944822,0.06345525820641035,0.07954891780702042,-0.03159943261717664,-0.14459617297944843,-0.006851301855379356,-0.21646713608181395
2009-09-21,0.07081265181357452,0.0,0.2151651663088126,0.0,-0.21459394154807782,0.0,-0.0977071956456095,0.0,-0.15814932698741843,0.13261471064739463,0.1673465272414628,0.14964336428806915,0.26002088074803675,0.20622958917083362,-0.15634664139284354,-0.10269815600582408,-0.04669352994138528,-0.02226673102998288,0.05149123915121932,0.09627673833691021,0.08000642484554978,0.0687356941172084,-0.04810665889010571,-0.14017367139754996,-0.014367239981964701,-0.19592242968822818
2009-09-28,0.0,0.0,0.0,0.0,-0.5940177180206131,0.0,-0.08610993073082288,0.0,0.20576825531827514,0.19431882240780712,0.13726005581115186,0.11955689285775822,0.23903314023700406,0.1852418486598009,-0.22715682341066734,-0.025003908518494614,-0.045954281594108096,0.0,0.05149123915121932,0.09125385023984214,0.08000642484554978,0.06768890704438785,-0.09380032950707594,-0.11597419482612978,-0.020991080807412615,-0.15289029330410847
2009-10-05,0.0,0.0,0.0006638336716419453,0.0,-0.15336458117937035,0.0,-1.2056512390014111,0.0,0.3023552630743562,0.2395660414285742,0.04181220770418396,0.024109044750790315,0.23367836811307965,0.179721118117966,-0.2654979687055099,-0.025003908518494614,-0.34736709134446087,0.0,0.05149123915121932,0.08840308453796307,0.08005748897413761,0.06768890704438785,-0.10559760498241211,-0.1022069068887779,-0.11373348380752116,-0.08302896894810709
2009-10-12,0.0,0.0,0.0,0.0,-0.2600038573571565,0.0,-0.5891483513419579,0.0,0.4624566509582045,0.31672199435125054,0.017703162953393643,0.0,0.053957249995113636,0.0,-0.30549502452630445,0.0,-0.49465417917995036,0.0,0.05149123915121932,0.08840308453796307,0.08005748897413761,0.06768890704438785,-0.12559790170219337,-0.1022069068887779,-0.15905258775690254,-0.08302896894810709
