Date,TA_Index
2012-12-10,0.6685792349726777
2012-12-17,0.6722131147540984
2012-12-24,0.6758469945355192
2012-12-31,0.6794808743169399
2013-01-07,0.6811506849315069
2013-01-14,0.6824931506849315
2013-01-21,0.6838356164383562
2013-01-28,0.6851780821917809
2013-02-04,0.6865205479452056
2013-02-11,0.6878630136986302
2013-02-18,0.6892054794520548
2013-02-25,0.6905479452054795
2013-03-04,0.6918904109589041
2013-03-11,0.6932328767123288
2013-03-18,0.6945753424657535
2013-03-25,0.6959178082191781
2013-04-01,0.6972602739726028
2013-04-08,0.6986027397260274
2013-04-15,0.699945205479452
2013-04-22,0.7012876712328767
2013-04-29,0.7026301369863014
2013-05-06,0.7039726027397261
2013-05-13,0.7053150684931507
2013-05-20,0.7066575342465754
2013-05-27,0.7080000000000001
2013-06-03,0.7093424657534246
2013-06-10,0.7106849315068493
2013-06-17,0.712027397260274
2013-06-24,0.7133698630136986
2013-07-01,0.7147123287671233
2013-07-08,0.716054794520548
2013-07-15,0.7173972602739727
2013-07-22,0.7187397260273973
2013-07-29,0.7200821917808219
2013-08-05,0.7214246575342466
2013-08-12,0.7227671232876712
2013-08-19,0.7241095890410959
2013-08-26,0.7254520547945206
2013-09-02,0.7267945205479452
2013-09-09,0.7281369863013699
2013-09-16,0.7294794520547946
2013-09-23,0.7308219178082191
2013-09-30,0.7321643835616438
2013-10-07,0.7335068493150685
2013-10-14,0.7348493150684932
2013-10-21,0.7361917808219178
2013-10-28,0.7375342465753425
2013-11-04,0.7388767123287672
2013-11-11,0.7402191780821917
2013-11-18,0.7415616438356164
2013-11-25,0.7429041095890411
2013-12-02,0.7442465753424657
2013-12-09,0.7455890410958904
2013-12-16,0.7469315068493151
2013-12-23,0.7482739726027398
2013-12-30,0.7496164383561644
2014-01-06,0.7508219178082192
2014-01-13,0.751972602739726
2014-01-20,0.7531232876712329
2014-01-27,0.7542739726027398
2014-02-03,0.7554246575342466
2014-02-10,0.7565753424657534
2014-02-17,0.7577260273972602
2014-02-24,0.7588767123287671
2014-03-03,0.760027397260274
