date,TMAX_q3_value_in_planting,TMAX_q3_value_in_harvesting,TMAX_q4_value_in_planting,TMAX_q4_value_in_harvesting,TMIN_q3_value_in_planting,TMIN_q3_value_in_harvesting,TMIN_q4_value_in_planting,TMIN_q4_value_in_harvesting,SPI_1m,SPI_3m,weekly_TMAX_q3_value_in_planting,weekly_TMAX_q3_value_in_harvesting,weekly_TMAX_q4_value_in_planting,weekly_TMAX_q4_value_in_harvesting,weekly_TMIN_q3_value_in_planting,weekly_TMIN_q3_value_in_harvesting,weekly_TMIN_q4_value_in_planting,weekly_TMIN_q4_value_in_harvesting,monthly_TMAX_q3_value_in_planting,monthly_TMAX_q3_value_in_harvesting,monthly_TMAX_q4_value_in_planting,monthly_TMAX_q4_value_in_harvesting,monthly_TMIN_q3_value_in_planting,monthly_TMIN_q3_value_in_harvesting,monthly_TMIN_q4_value_in_planting,monthly_TMIN_q4_value_in_harvesting
2008-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4578926125645173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7655798609220728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2859619426059656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.099449308576719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8952597344528989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-02,0.09521490347574509,0.0,0.0411040572420662,0.0,-0.03455957392183651,0.0,-0.018775347662057733,0.0,-0.48499531559449255,0.0,0.02380372586893627,0.0,0.01027601431051655,0.0,-0.008639893480459128,0.0,-0.004693836915514433,0.0,0.009521490347574508,0.0,0.00411040572420662,0.0,-0.0034559573921836514,0.0,-0.0018775347662057732,0.0
2009-03-09,0.00019334493672401685,0.0,0.0,0.0,-0.21670819628224547,0.0,-1.018498379197691,0.0,-0.44908499597656276,0.0,0.023852062103117275,0.0,0.01027601431051655,0.0,-0.0628169425510205,0.0,-0.2593184317149372,0.0,0.008673477128406283,0.0,0.0037367324765514728,0.0,-0.02284252456400745,0.0,-0.09429761153270443,0.0
2009-03-16,0.21354389895103615,0.0,0.7576225062621232,0.0,-0.004273953218222943,0.0,0.0,0.0,-0.5118798351213498,0.0,0.07723803684087631,0.0,0.19968164087604737,0.0,-0.06388543085557623,0.0,-0.2593184317149372,0.0,0.025746012280292104,0.0,0.06656054695868245,0.0,-0.02129514361852541,0.0,-0.0864394772383124,0.0
2009-03-23,0.054384769297816576,0.0,0.0,0.0,-0.217019432889495,0.0,-0.029038287614942534,0.0,-0.016386803623524467,0.0,0.09083422916533046,0.0,0.19968164087604737,0.0,-0.11814028907794998,0.0,-0.2665780036186728,0.0,0.02794899358933245,0.0,0.06144050488493765,0.0,-0.036350858177830764,0.0,-0.08202400111343779,0.0
2009-03-30,0.0,0.0,0.0,0.0,-0.32128836440863423,0.0,-0.3643099884891852,0.0,0.34144432278547365,-0.8430213622126441,0.06703050329639418,0.0,0.1894056265655308,0.0,-0.1898224866996494,0.0,-0.3529616638254547,0.0,0.02794899358933245,0.0,0.06144050488493765,0.0,-0.0610653477477257,0.0,-0.11004784638183665,0.0
2009-04-06,0.00025008683897772145,0.0,0.0,0.0,-0.4132689296042441,0.0,-1.196532571584568,0.0,-0.07108912930289969,-0.7964649553283054,0.06704468877195761,0.0,0.1894056265655308,0.0,-0.23896267003014907,0.0,-0.39747021192217397,0.0,0.02796823103848458,0.0,0.06144050488493765,0.0,-0.09285526540959065,0.0,-0.2020888134268034,0.0
2009-04-13,0.1658068477387544,0.0,0.0,0.0,-0.06594733931353276,0.0,-0.004300857819887046,0.0,0.31595963443119346,-0.5745372719837027,0.05511042596888717,0.0,0.0,0.0,-0.2543810165539765,0.0,-0.39854542637714574,0.0,0.040722603941465686,0.0,0.06144050488493765,0.0,-0.09792813766447776,0.0,-0.2024196486437178,0.0
2009-04-20,0.4612447492624392,0.0,0.06702482951145011,0.0,-0.002320329810617178,0.0,-0.00380996563434637,0.0,0.3001418343220762,-0.3228555065829361,0.15682542096004282,0.0,0.016756207377862528,0.0,-0.20070624078425706,0.0,-0.3922383458819967,0.0,0.07620296926934562,0.0,0.06659626100120304,0.0,-0.09810662457298677,0.0,-0.2027127229232829,0.0
2009-04-27,0.02327631283494312,0.0,0.008314549286206042,0.0,-0.06281470983679734,0.0,0.0,0.0,0.6042598912079491,0.011101166038257396,0.1626444991687786,0.0,0.018834844699414037,0.0,-0.13608782714129786,0.0,-0.30116084875970034,0.0,0.07799345487203356,0.0,0.06723584171552659,0.0,-0.10293852532966351,0.0,-0.2027127229232829,0.0
2009-05-04,0.020762018560849665,0.0,0.00042978494496627364,0.0,-0.04003000158546402,0.0,-0.0013337531551770138,0.0,0.7039861106702674,0.21268287423764906,0.16777248209924658,0.0,0.018942290935655606,0.0,-0.04277809513660283,0.0,-0.0023611441523526074,0.0,0.07959053322286815,0.0,0.0672689020959086,0.0,-0.10601775622085305,0.0,-0.202815319319835,0.0
2009-05-11,0.014662090743681485,0.0,0.000462191608855878,0.0,-0.5958946747300418,0.0,-0.45930247658049433,0.0,0.9946216412360167,0.35351427677176905,0.12998629285047836,0.0,0.019057838837869576,0.0,-0.17526492899073007,0.0,-0.11611154884250444,0.0,0.08071838635699749,0.0,0.06730445529658982,0.0,-0.15185580812316396,0.0,-0.2381462790567961,0.0
2009-05-18,0.2726627913873979,0.0,0.006898857361898486,0.0,-0.3160855598343463,0.0,-0.1828064846718209,0.0,0.7586552095692042,0.3505803433365783,0.08284080338171804,0.0,0.00402634580048167,0.0,-0.25370623649666235,0.0,-0.16086067860187306,0.0,0.10169244723295118,0.0,0.06783513663212049,0.0,-0.17617008195657521,0.0,-0.2522083163392439,0.0
2009-05-25,0.002108339891260141,0.0,0.0023138940461667006,0.0,-0.5100618734197718,0.0,-0.29209480055289716,0.0,0.43596716238036887,0.47762931578712853,0.07754881014579729,0.0,0.0025261819904718345,0.0,-0.36551802739240596,0.0,-0.23388437874009735,0.0,0.10185462722458657,0.0,0.06801312848182561,0.0,-0.215405610681173,0.0,-0.27467714715100516,0.0
2009-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5275388006555775,0.5162201028927456,0.07235830550558488,0.0,0.002418735754230266,0.0,-0.35551052699603997,0.0,-0.2335509404513031,0.0,0.09453040388029849,0.0,0.0648512779247436,0.0,-0.21274718191795486,0.0,-0.2732328896385392,0.0
2009-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6332367602129761,0.6820949339118816,0.0686927828196645,0.0,0.0023031878520162964,0.0,-0.20653685831352953,0.0,-0.11872532130617951,0.0,0.09451553119285817,0.0,0.0648512779247436,0.0,-0.19607732066547445,0.0,-0.19488686046948606,0.0
2009-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1134030134780384,0.9802891830505839,0.0005270849728150214,0.0,0.0005784735115416752,0.0,-0.12751546835494296,0.0,-0.07302370013822429,0.0,0.07808907742739385,0.0,0.006572623596887961,0.0,-0.19574855503330346,0.0,-0.19488686046948606,0.0
2009-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9139722825654827,0.8857871042598644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07390563363525413,0.0,0.006572623596887961,0.0,-0.17905475250334227,0.0,-0.1926531460375674,0.0
2009-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9018038294705042,0.8205545757204659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07390563363525413,0.0,0.006572623596887961,0.0,-0.15434026293344735,0.0,-0.16462930076916854,0.0
2009-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6878395425494764,0.8984602194229275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07388639618610199,0.0,0.006572623596887961,0.0,-0.12255034527158239,0.0,-0.07258833372420176,0.0
2009-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34622131338072387,0.844711524697974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06113202328312088,0.0,0.006572623596887961,0.0,-0.11747747301669527,0.0,-0.07225749850728737,0.0
2009-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35571960361561156,0.8368424500605774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025651657955240943,0.0,0.0014168674806225678,0.0,-0.11729898610818626,0.0,-0.07196442422772226,0.0
2009-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5866437906155098,0.775109358657258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02386117235255301,0.0,0.000777286766299026,0.0,-0.11246708535150952,0.0,-0.07196442422772226,0.0
2009-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568134729767111,0.802888515670763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022264094001718422,0.0,0.0007442263859170049,0.0,-0.10938785446031998,0.0,-0.07186182783117018,0.0
2009-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46256223730832197,0.6718163409885584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021136240867589078,0.0,0.0007086731852357835,0.0,-0.06354980255800909,0.0,-0.03653086809420908,0.0
2009-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.796783509729592,0.9176008086948142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016217999163539119,0.0,0.0001779918497051308,0.0,-0.03923552872459783,0.0,-0.02246883081176132,0.0
2009-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8208726945836355,0.910713125180283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-31,0.0,0.010918633963600731,0.0,0.0003202528352153676,0.0,-0.4657483107890397,0.0,-0.3792486192161987,0.5991536882741741,0.7229888671241007,0.0,0.0027296584909001827,0.0,8.00632088038419e-05,0.0,-0.11643707769725993,0.0,-0.09481215480404967,0.0,0.0008398949202769793,0.0,2.46348334781052e-05,0.0,-0.03582679313761844,0.0,-0.02917297070893836
2009-09-07,0.0,0.15916862951646454,0.0,0.028276418033665762,0.0,0.0,0.0,0.0,0.46577975722268683,0.6034245888822831,0.0,0.04252181587001632,0.0,0.007149167717220283,0.0,-0.11643707769725993,0.0,-0.09481215480404967,0.0,0.013083635652312714,0.0,0.002199743912990856,0.0,-0.03582679313761844,0.0,-0.02917297070893836
2009-09-14,0.0,0.03223192749135578,0.0,0.25952482484518435,0.0,-0.078256689449971,0.0,0.0,-0.4359706789105744,0.254711024624948,0.0,0.050579797742855266,0.0,0.07203037392851637,0.0,-0.13600125005975267,0.0,-0.09481215480404967,0.0,0.015563014690109313,0.0,0.022163191978005037,0.0,-0.041846538479923895,0.0,-0.02917297070893836
2009-09-21,0.0,0.005788828881254957,0.0,0.009507631837381632,0.0,-0.060444158909493145,0.0,-0.025627071165572342,-0.2961299607264335,0.42765226598649236,0.0,0.052027004963169005,0.0,0.07440728188786178,0.0,-0.15111228978712596,0.0,-0.10121892259544275,0.0,0.016008309219436617,0.0,0.02289454827318824,0.0,-0.046496089165269525,0.0,-0.03114428387552085
2009-09-28,0.0,0.0,0.0,0.0,0.0,-0.7630870750877441,0.0,-0.015513949101795854,0.16058829310557735,0.499157355263654,0.0,0.04929734647226882,0.0,0.07432721867905794,0.0,-0.22544698086180204,0.0,-0.01028525506684205,0.0,0.016008309219436617,0.0,0.02289454827318824,0.0,-0.10519509494124984,0.0,-0.032337664575658995
2009-10-05,0.0,0.0,0.0,0.0006538084689742931,0.0,-0.1710706724230625,0.0,-1.195341521702723,0.5920195161404361,0.5941347109116416,0.0,0.009505189093152684,0.0,0.06742156628788507,0.0,-0.26821464896756764,0.0,-0.3091206354925228,0.0,0.016008309219436617,0.0,0.022944841232340106,0.0,-0.11835437743533157,0.0,-0.12428701239894538
2009-10-12,0.0,0.0,0.0,0.0,0.0,-0.6486134141515776,0.0,-0.43356002075717215,0.7514626874698239,0.5992185030673861,0.0,0.0014472072203137393,0.0,0.002540360076588981,0.0,-0.4108038301429693,0.0,-0.4175106406818158,0.0,0.016008309219436617,0.0,0.022944841232340106,0.0,-0.16824771698545293,0.0,-0.15763778322642016
2009-10-19,0.0,0.0,0.0,0.0,0.0,-0.018502005631987666,0.0,-0.0065666348199969644,1.0017159933199447,0.7315702638831132,0.0,0.0,0.0,0.00016345211724357327,0.0,-0.40031829182359296,0.0,-0.41274553159542193,0.0,0.016008309219436617,0.0,0.022944841232340106,0.0,-0.1696709481879135,0.0,-0.15814290898180455
2009-10-26,0.0,0.16818854722791257,0.0,0.00034102112973718237,0.0,-0.013160126057034783,0.0,-0.0013506227620027713,1.1874567728262813,0.8780476325760811,0.0,0.04204713680697814,0.0,0.00024870739967786885,0.0,-0.2128365545659156,0.0,-0.4092047000104737,0.0,0.02894588977542989,0.0,0.022971073626935276,0.0,-0.1706832655769162,0.0,-0.15824680304042016
2009-11-02,0.0,0.504942031101572,0.0,0.021057376604502565,0.0,-0.02588074219751467,0.0,0.0,0.6450862460164005,0.6459883333213956,0.0,0.16828264458237113,0.0,0.005349599433559937,0.0,-0.17653907200952865,0.0,-0.11036931958479297,0.0,0.0677875844755508,0.0,0.024590871827281625,0.0,-0.17267409189980193,0.0,-0.15824680304042016
2009-11-09,0.0,0.11888954952492867,0.0,0.8152554300435959,0.0,-0.0008941982750713904,0.0,0.0,0.3523437066699296,0.4909808096298753,0.0,0.1980050319636033,0.0,0.20916345694445893,0.0,-0.014609268040402098,0.0,-0.001979314395499934,0.0,0.07693293443900685,0.0,0.08730282798448132,0.0,-0.17274287638249972,0.0,-0.15824680304042016
2009-11-16,0.0,0.022416477249186467,0.0,0.4225636198903761,0.0,-0.022356448098754454,0.0,-0.0019842857404843615,-0.10479711519399425,0.3624573535622478,0.0,0.2036091512758999,0.0,0.31480436191705297,0.0,-0.015572878657093796,0.0,-0.0008337271256217832,0.0,0.07865727884279045,0.0,0.11980772182220255,0.0,-0.17446260315932702,0.0,-0.15839944040507278
2009-11-23,0.0,0.7353999857028585,0.0,0.24118379021721015,0.0,-0.011738065811954898,0.0,0.0,-0.9602851856022158,0.21050217928687792,0.0,0.3454120108946364,0.0,0.37501505418892117,0.0,-0.015217363595823825,0.0,-0.0004960714351210904,0.0,0.13522650851224108,0.0,0.13836032106968024,0.0,-0.17536553129870816,0.0,-0.15839944040507278
2009-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9787258004981944,0.2233587961172802,0.0,0.21917650311924342,0.0,0.3697507100377955,0.0,-0.008747178046445158,0.0,-0.0004960714351210904,0.0,0.1343866135919641,0.0,0.13833568623620215,0.0,-0.13953873816108972,0.0,-0.1292264696961344
2009-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35872993384887514,0.3244749741950248,0.0,0.18945411573801124,0.0,0.16593685252689655,0.0,-0.008523628477677311,0.0,-0.0004960714351210904,0.0,0.12214287285992838,0.0,0.1361605771566894,0.0,-0.13953873816108972,0.0,-0.12922646969613444
2009-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6750863270813234,0.2694137993131418,0.0,0.18384999642571465,0.0,0.06029594755430254,0.0,-0.0029345164529886968,0.0,0.0,0.0,0.11966349382213178,0.0,0.11619712909167522,0.0,-0.13351899281878427,0.0,-0.12922646969613444
2009-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04164875760962534,0.3177220613028644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11921819929280446,0.0,0.115465772796492,0.0,-0.12886944213343862,0.0,-0.12725515652955194
2009-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1437315533152728,0.11558560601768937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11921819929280446,0.0,0.115465772796492,0.0,-0.0701704363574583,0.0,-0.12606177582941377
2010-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4909381931203291,-0.19201797646945237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11921819929280446,0.0,0.11541547983734014,0.0,-0.05701115386337657,0.0,-0.034112428006127404
2010-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6158789904261176,-0.34537970594935097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11921819929280446,0.0,0.11541547983734014,0.0,-0.00711781431325522,0.0,-0.0007616571786526229
2010-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5801302678174487,-0.6357511489147891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11921819929280446,0.0,0.11541547983734014,0.0,-0.005694583110794631,0.0,-0.000256531423268241
2010-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0967285508777629,-1.079983834722716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10628061873681119,0.0,0.11538924744274498,0.0,-0.004682265721791955,0.0,-0.0001526373646526432
2010-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9743212259574964,-0.9238332998454166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06743892403669027,0.0,0.11376944924239862,0.0,-0.002691439398906211,0.0,-0.0001526373646526432
2010-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6863822709337052,-0.8532523969886026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05829357407323422,0.0,0.05105749308519894,0.0,-0.002622654916208412,0.0,-0.0001526373646526432
2010-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7581489208483269,-0.9763737179013255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056569229669450646,0.0,0.018552599247477704,0.0,-0.0009029281393811461,0.0,0.0
2010-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.035025123378918,-1.030456801380149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.20534056317011,-1.095629348251856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-08,0.3904872183662731,0.0,0.03609681965278648,0.0,-0.0009295544991142304,0.0,-0.005278879395317773,0.0,-0.6538971198573426,-1.0070610489109093,0.09762180459156826,0.0,0.00902420491319662,0.0,-0.0002323886247785576,0.0,-0.0013197198488294432,0.0,0.030037478335867156,0.0,0.0027766784348297294,0.0,-7.150419223955618e-05,0.0,-0.0004060676457936748,0.0
2010-03-15,0.16116158781545845,0.0,0.01198277057316706,0.0,-0.05217450430695846,0.0,-0.03835522753914134,0.0,-0.6357625826135316,-1.0159641959404349,0.13791220154543288,0.0,0.012019897556488385,0.0,-0.013276014701518173,0.0,-0.010908526733614778,0.0,0.042434523552440886,0.0,0.0036984300173810414,0.0,-0.00408492760046713,0.0,-0.0033564697641891624,0.0
2010-03-22,0.03945958712576479,0.0,0.08057119474120182,0.0,-0.06487857671240052,0.0,-0.03948483560633817,0.0,-0.4978063204461007,-1.3023786471737844,0.14777709832687408,0.0,0.03216269624178884,0.0,-0.029495658879618303,0.0,-0.02077973563519932,0.0,0.045469876408268946,0.0,0.00989621422824272,0.0,-0.009075587347574863,0.0,-0.00639376481083056,0.0
2010-03-29,0.3309465742301896,0.0,1.4421642440228355,0.0,-0.008191403810579291,0.0,-0.0013130559605664487,0.0,-0.2949011372026074,-1.2000618999125483,0.23051374188442147,0.0,0.39270375724749773,0.0,-0.031543509832263124,0.0,-0.021107999625340934,0.0,0.07092730519520661,0.0,0.12083192530692238,0.0,-0.009705695333004038,0.0,-0.006494769115489518,0.0
2010-04-05,0.6020578961816528,0.0,0.32257759730042707,0.0,-0.0007777060309041877,0.0,-0.0016331819890363418,0.0,-0.40007311050853395,-0.9901177137189762,0.2834064113382664,0.0,0.4643239516594079,0.0,-0.031505547715210615,0.0,-0.020196575273770574,0.0,0.11723945105533375,0.0,0.14564558663772445,0.0,-0.009765518873842822,0.0,-0.006620398499261544,0.0
2010-04-12,0.20199065095855648,0.0,1.0468912747095147,0.0,-0.0018727163123161224,0.0,0.0,0.0,-0.36807978149590453,-0.9031718309619152,0.2936136771240409,0.0,0.7230510776934947,0.0,-0.01893010071655003,0.0,-0.01060776838898524,0.0,0.13277719343676117,0.0,0.22617568469230248,0.0,-0.009909573974790217,0.0,-0.006620398499261544,0.0
2010-04-19,0.24975589292532294,0.0,0.24406414937768914,0.0,-0.0033325475938321427,0.0,0.0,0.0,-0.03156460966339068,-0.8043485124927694,0.34618775357393045,0.0,0.7639243163526166,0.0,-0.003543593436907936,0.0,-0.0007365594874006976,0.0,0.15198918520024754,0.0,0.24494985002904782,0.0,-0.010165923789700382,0.0,-0.006620398499261544,0.0
2010-04-26,0.241646180385082,0.0,0.11783854033950385,0.0,-0.04178802526094584,0.0,-0.0057251592091528795,0.0,0.30518983043567127,-0.5539641128654637,0.32386265511265355,0.0,0.4328428904317837,0.0,-0.011942748799499574,0.0,-0.0018395852995473053,0.0,0.1705773529221769,0.0,0.2540143531320866,0.0,-0.013380387271311599,0.0,-0.007060795361504073,0.0
2010-05-03,0.19581319017370483,0.0,0.05197287399836473,0.0,-0.2721038749853733,0.0,-0.15409370228326963,0.0,0.15617555680821316,-0.4960856818535558,0.22230147861066654,0.0,0.3651917096062681,0.0,-0.07977429103811685,0.0,-0.039954715373105625,0.0,0.1856399060124619,0.0,0.25801226651657616,0.0,-0.03431145457787878,0.0,-0.018914157075601738,0.0
2010-05-10,0.004215535846403483,0.0,0.0,0.0,-0.3779959489300344,0.0,-0.020784813067396768,0.0,0.8504617497616086,-0.1069059662819928,0.17285769983262828,0.0,0.10346889092888943,0.0,-0.17380509919254644,0.0,-0.045150918639954817,0.0,0.1859641780006468,0.0,0.25801226651657616,0.0,-0.06338806603403527,0.0,-0.020512988850016876,0.0
2010-05-17,0.08759015820535584,0.0,0.14715820092644136,0.0,-0.0028577284680869255,0.0,-0.00463404803297469,0.0,1.080553111370492,0.05496116628252678,0.1323162661526365,0.0,0.07924240381607747,0.0,-0.1736863944111101,0.0,-0.04630943064819849,0.0,0.19270188247798184,0.0,0.2693321281263024,0.0,-0.06360789130081118,0.0,-0.02086945408332262,0.0
2010-05-24,0.13929405545842155,0.0,1.3837383492961908,0.0,-0.002243021825243225,0.0,-0.004698364798136692,0.0,0.7881227330169375,0.13805838000586437,0.1067282349209714,0.0,0.3957173560552492,0.0,-0.16380014355218447,0.0,-0.046052732045444446,0.0,0.20341680982093738,0.0,0.3757735396106248,0.0,-0.06378043144121451,0.0,-0.021230866760102364,0.0
2010-05-31,0.38323006278126315,0.0,0.06302235812883164,0.0,0.0,0.0,0.0,0.0,0.9960945987432291,0.46615496915055193,0.15358245307286097,0.0,0.39847972708786594,0.0,-0.09577417480584113,0.0,-0.007529306474627038,0.0,0.23289604541949607,0.0,0.3806214133128426,0.0,-0.06378043144121451,0.0,-0.021230866760102364,0.0
2010-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0569751597113133,0.6443948179670075,0.15252856911126011,0.0,0.39847972708786594,0.0,-0.0012751875733325376,0.0,-0.0023331032077778457,0.0,0.20285856708362893,0.0,0.3778447348780129,0.0,-0.06370892724897495,0.0,-0.020824799114308686,0.0
2010-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3072839404481917,0.9194680135064484,0.13063102955992115,0.0,0.3616901768562556,0.0,-0.0005607554563108062,0.0,-0.001174591199534173,0.0,0.19046152186705517,0.0,0.37692298329546153,0.0,-0.059695503840747385,0.0,-0.017874396995913203,0.0
2010-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6722199930337431,1.1301402972668841,0.09580751569531576,0.0,0.01575558953220791,0.0,0.0,0.0,0.0,0.0,0.1874261690112271,0.0,0.3707251990845999,0.0,-0.054704844093639654,0.0,-0.014837101949271804,0.0
2010-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.501346469076182,1.1743791507633952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16196874022428948,0.0,0.2597894880059202,0.0,-0.05407473610821048,0.0,-0.014736097644612848,0.0
2010-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3815266413754843,1.2763629666695238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11565659436416231,0.0,0.23497582667511813,0.0,-0.05401491256737169,0.0,-0.014610468260840821,0.0
2010-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0809558607173981,1.415837474648498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1001188519827349,0.0,0.15444572862054012,0.0,-0.053870857466424296,0.0,-0.014610468260840821,0.0
2010-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2163282419099741,1.5467216348816712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08090686021924852,0.0,0.1356715632837948,0.0,-0.05361450765151413,0.0,-0.014610468260840821,0.0
2010-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1627522420792038,1.5048860922252518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06231869249731914,0.0,0.12660706018075601,0.0,-0.050400044169902916,0.0,-0.014170071398598293,0.0
2010-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0166610127002218,1.5554289815926523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047256139407034145,0.0,0.12260914679626643,0.0,-0.029468976863335734,0.0,-0.002316709684500629,0.0
